name,latitude,longitude,is_similar
TksbFTtFojEYYFk,12.985613653931628,77.73765581269178,True
VwBBojPXDNQttgAw,13.065910688726117,77.46064868648214,True
VwBBojPXDNQttgA,13.06595755156421,77.46050867277648,True
qMihkfXEKpkbnoH,12.923654595612124,77.7290719583907,False
fOZBJgZzKJBvfcj,12.947419739084946,77.46659909903826,False
uyihhFxJuTzZlcp,12.98252893391911,77.44510704768464,False
gsgGEwGPjAfYGeK,13.041378634788106,77.68098786690402,False
tmVOKyehJbJnxxL,13.084327676317814,77.566171242016,False
zQvQqvpSPxOSgVI,13.00127630889005,77.70388119210557,False
DwDVziiUBnXMqMw,12.96882715460603,77.46789400297665,False
jlxUlwSXUfESOQx,12.868913603308128,77.67323336054352,False
aEschVBqFHvohnK,12.854389444662491,77.67437951362443,False
DLRbyAJELKNlSbt,12.857847640959076,77.55186844932201,False
KyLvDPWjQClEQwp,13.030663660077192,77.54122209564927,False
JAHKqNfwbEceFoe,12.969651964208802,77.71248355694705,False
gVScbqBEEARiBMKe,12.953300164777575,77.60063976909855,True
gVScbqBEEARiBMK,12.9526149794434,77.60044093653256,True
qUeZMyFpMzEytME,12.980634971916498,77.7188786046049,False
fGcgbnFBdduQTXr,12.8615532321993,77.46242399083978,False
qKOPvKxMhFExPHa,12.864655879264731,77.49492880348458,False
IKLvjNExUzrUpXH,12.916988724569388,77.47074212160229,False
NdioHqyzmxoJyB,12.93722742122613,77.66104717959122,True
KNdioHqyzmxoJyB,12.936877833646742,77.66129091654916,True
MRTAZDvMiJJPGbA,13.016938965743664,77.55694884921152,False
PrijQzIKGVmVidt,12.86781816058532,77.55942243878691,False
jrufTnhjTVHLdIdw,13.011366558900772,77.45683652545246,True
jrufTnhjTVHLdId,13.010406325159392,77.45680678045215,True
fZNYmykHiuIKrCq,12.886243512229049,77.68541476304863,False
DxysOOXxSuktFnI,12.901807677248616,77.50931064485242,False
erYOtibKXjMCSrq,12.854471418817496,77.74290443373039,False
HQNMZggeroKclDi,12.918892181938528,77.62883078892271,False
gvmDtrvlkdkuKEx,12.90843603324311,77.64986195893562,False
sqzWRfafLeKzvPz,13.014636800373408,77.52091419025069,False
YPhRWlKIXBkwOlR,12.976573456289438,77.55584811900715,False
BNENtRLzBpWyqSB,12.881568625970074,77.60509012665418,False
bNVGzhnVsHYUzUU,13.07093078541797,77.72023602214216,False
FEhGqbFPzFsiLKj,12.9772256284617,77.68585650103168,False
AGnFLjLvlTnPYi,13.039008797517743,77.55396506165644,True
AGnFLjPLvlTnPYi,13.039590715231034,77.55441478876656,True
pviOwdTLVVbvGnG,13.083021746552582,77.69433827283983,False
vEfQKgrJeCpIOH,12.880126197926952,77.53899499028441,True
vEfQKgrJeCUpIOH,12.879571209697753,77.5387735369352,True
GJGcrkyMCzvUQv,12.999440883843292,77.52886216842022,True
GJGcrkyCMCzvUQv,12.999935460134203,77.52915156434304,True
TnbGSjmdeOQIdnj,13.067810389662466,77.52924068584987,False
cHwOoosnQeEbwgP,12.878029052767364,77.6385809801577,False
pnQJlQHpCJDebry,13.054788612000555,77.58522945685128,False
ZkPnjvOaqIeocIO,13.065881067543051,77.63777442137572,False
fKHzwLMuaRVniQ,12.885557486583991,77.73380362215707,True
tfKHzwLMuaRVniQ,12.886306162252286,77.73480197130952,True
RDmXtAmpZBShMi,12.948679709650648,77.56358949931312,True
RDmXtcAmpZBShMi,12.949512729561771,77.56276808475431,True
mPCexhZZYhHrgbg,12.887944341538516,77.52970311537707,False
uFyuQJAgTVlDQGe,12.94872635462629,77.54501692173982,False
cLeLZaonJCJPSJo,12.88283754541166,77.52270124511243,False
HpQBethMYgWZloN,13.035459611507004,77.58298462085703,False
CSLMAmGPwOGqVmV,12.86926238764086,77.57301155190966,False
LwtyhNDElnezmlE,12.9680360571739,77.72699789454772,False
pxHkzfkwRzvqTJHX,13.004859584633396,77.48294542162776,True
pxHkzfkwRzvqTJH,13.004527425018146,77.48344964600402,True
xSxTCuAYwHRQHyT,12.948324353139917,77.66643436023041,False
AzfRuHjTOlBTXnVX,12.911589564461991,77.4869907687731,True
AzfRuHjTOlBTXnV,12.910709796932489,77.48686682469089,True
XTGEGlvGjuMbnmE,12.94451755815863,77.5607840567388,False
wsgnrxAUfDTQjUo,12.858740692504604,77.50619309110702,False
MHqzIrEjQPLyyVc,12.933723769261924,77.71131951403304,False
hcwkOXibkicobPk,13.07298839008578,77.6114944863137,False
YKnDwIvZhBobOuf,12.852727618733011,77.48763925397601,False
sfqJIueuaeJWLDr,13.003863664749373,77.47761086706193,False
jAGIcmrTsodnWi,13.077353282130144,77.48892035169413,True
jAGIcmrTsodndWi,13.077645516772687,77.48871046862293,True
lTCgfixErHjsPvM,12.901951848809784,77.45245089697426,False
BiFMDNsPkPqzkfe,12.855737727971071,77.56710537027489,False
HNwuxTYEpEzYWIr,12.995448756245787,77.59540355461041,False
iKnMoaPxjeBitnC,13.038238035449751,77.68257408455696,False
fkLDdbLdmrLhgfX,13.016275071188582,77.69347126331665,False
TNYMuYBnzmOAjWm,13.036723893757868,77.48193315255024,False
TEKkFwJkYuWGJTi,12.897501970417396,77.53804873906316,False
jgmPjYZjyVbufm,13.06745676419042,77.49303424023266,True
jkgmPjYZjyVbufm,13.06674907623817,77.49398589982864,True
nbrgaUSihHzeivl,13.024095503689754,77.45191448232747,False
ewiNMoGvCChQNlPG,12.904117126240475,77.7005256446321,True
ewiNMoGvCChQNlP,12.905019821873491,77.70018789466702,True
eKxFAXNVZzfNpUe,12.905906620360163,77.6561171085376,False
voaZhevycqxVuXy,12.908209046824604,77.50625736889744,False
XbslNQfjUMANRLW,12.877196310785378,77.5711302357928,False
zlMQZVmMWiLVUvi,13.055576477826651,77.74009600659387,False
hpagDJVhRaZFUuE,12.988424133630872,77.72431386749395,False
oaPeHKGsPaGdKPw,12.914488322331168,77.57371453344274,False
RxKdOGbdSnGxFi,12.932677446164735,77.55268053550944,True
RxKdOGbdSknGxFi,12.933615076431993,77.55352181347597,True
LtzdhXngjSbmwx,13.06999390052987,77.53835727091729,True
LtzdrhXngjSbmwx,13.069544573956676,77.53863101658561,True
elCIZUISNDEYETl,12.887005827079154,77.71961251396856,False
JTajDtypJJkCJmn,12.861172610617825,77.72263605127024,False
tFNVVYwpNyIczJN,13.073061711557216,77.66814573979723,False
citOkQqAvoTmdFd,12.989049159643764,77.74063938596565,False
oDsIKKwZkYMoHnL,12.9438131675555,77.73222288876734,False
NIZMhMfCehoizlD,12.9893696376875,77.61496601506055,False
WHXfvBRzjEwGwUU,12.886099200306257,77.525279446063,False
vtptvueVpotTcSy,13.084160414315567,77.71197347797423,False
iljkmBJBHodgRQi,12.864278239234256,77.59288989816118,False
zTqcRXIGIzWtqvrP,13.079497929707744,77.50850961111517,True
zTqcRXIGIzWtqvr,13.079544579222702,77.50879343226043,True
jDKcliAyZedxIFG,13.076638114420582,77.49725321441551,False
tGqrmfplCmGmQoy,13.038933101973203,77.55829239783493,False
wBxjkHRGhGwEHqg,13.062533919723128,77.66924296706298,False
DaUosQMKGyHmwAH,13.027943546795177,77.52443450220709,False
IprKxWxiHivLUbIP,13.054615669381969,77.72926720774551,True
IprKxWxiHivLUbI,13.053727603326784,77.72872367124107,True
SbPvEWyzCrCado,12.855137336039602,77.47322453917894,True
SbPvDEWyzCrCado,12.85448900857465,77.47316334792771,True
roNUaNhpvGtJVjD,12.8683095189143,77.48544669420303,False
FdmnacxsaiWAUXl,13.082049146288524,77.56807077689514,False
NBCYwqZOngfeWcW,13.06678441179096,77.67816838731103,False
UEElYeDJJplZZtMT,12.93801928209389,77.6421888323407,True
UEElYeDJJplZZtM,12.938820956230876,77.64281474893453,True
YKycXxoexLxrDLL,13.08120635785293,77.5816711815033,False
uKUxVFGPEZLabmyN,12.92188433174495,77.45940837266961,True
uKUxVFGPEZLabmy,12.921826628174646,77.45881512201227,True
sYUtjwiHEhvRJlB,13.04503791299374,77.56117927559937,False
kFWoxxjntWRzWea,12.946512788826844,77.52159771424091,False
HUnUbmHfQoKQnYo,13.06010683536824,77.6285326426386,False
aybudUYgnvTffus,13.042094550549027,77.48007811619047,False
aMwavhuvbfbyKRF,13.010449917729831,77.64623819401575,False
GAsWlMPOizahVJw,12.99011984854481,77.66644017894224,False
LDdTaZyBsRPFCOV,12.959299818657374,77.6283989281651,False
BuIfAtutvLVqeda,12.971325607640097,77.45181578937635,False
EZUQRVETCcpJcEj,12.947996445219708,77.56363764586222,False
TziQErdkhqwVAR,12.912943401395175,77.52598111907616,True
TKziQErdkhqwVAR,12.912412760042384,77.52666229128064,True
ozDIzugfuEQCaXN,13.071324487066317,77.693415060198,False
TYjSOyYiuytcoVX,13.072003353435614,77.44589574453805,False
NCZfWklVVxOAjyWc,12.989391021891365,77.51964902796753,True
NCZfWklVVxOAjyW,12.99038602389568,77.5194495038517,True
IlsvWglCAkLecKJ,12.934582351985751,77.59151804203648,False
hKUVfHDhBWireZv,12.946199783054498,77.44658426433197,False
jPAdvboehOJufVZ,12.997806439701964,77.54039541829239,False
pnDNPEIcNxnJmu,12.929019082068807,77.57464142545373,True
pnDNPEIcdNxnJmu,12.928228223714283,77.57419596585414,True
cbKawykIqgqjpzm,12.942314998982754,77.68608645578058,False
NdNaiSyPpnQMMU,12.922897315720046,77.46274076004026,True
NdNaiSyPpRnQMMU,12.922613327793975,77.46261065026084,True
bzfiIWsxpVFyAGv,12.888255968589151,77.54506107989593,False
OYiWDNxZUGJYCqM,13.003737919105507,77.48716848182913,False
UhswLFyEpyWScxv,12.908704942590552,77.57354433847249,False
jJRusltXhVfvYKn,12.979585031924056,77.73097263848118,False
aSggYJcDMgdjvR,13.002337755817369,77.66582059658583,True
aSggYJcDMgdjvRV,13.003287398229412,77.6667526860731,True
KsrRReJHUMkKArv,12.930413225795734,77.7377814503898,False
tyxEQFGtApEjXF,13.033928764141978,77.6347245362438,True
tyxEQFCGtApEjXF,13.033913319758296,77.63493019810278,True
kEktZwNPkfOohEP,12.876348185912374,77.63131513217391,False
qaTtgHZRhmIUXRu,12.991202566792904,77.4888632183482,False
YDRDVDvSstOJUIC,12.994020772140138,77.52332488176316,False
KCIBOgAkkcJYslQ,13.090754728792367,77.59953480993032,False
cvZqlxnrYNsUNYHc,12.897033424370695,77.47747817187819,True
cvZqlxnrYNsUNYH,12.896189763253192,77.47702859715925,True
UlVjwfAahhlXvY,12.992142726297889,77.73482268911698,True
UlVjwfAabhhlXvY,12.99223278044978,77.7341791185329,True
rqReMLMBBYlHrGM,13.016976106685496,77.56700648204986,False
UEcJHwkaOXrMzLe,12.900722626399933,77.5292123707182,False
oYjPhyRVnJbNzO,13.074766659524505,77.64312640339853,True
oYjPhyRVnJbiNzO,13.075543188689858,77.6433858347371,True
uVxpAXolgdHCdRu,13.044095423437854,77.50359950078587,False
atkhnjMHCfpAaZb,12.857301972261332,77.65634906904468,False
mNJknRZTvZkEwR,13.089325493048417,77.67512846617089,True
mNJknRZTvXZkEwR,13.090172689158443,77.67596085449078,True
CZGTpSYcihcVIUm,12.951820254435397,77.69694431260595,False
VVhmtTrOglIRmYu,12.867439329226324,77.64467865818412,False
FYfXDZfLRSbMtbc,13.021226673196514,77.55848816065598,False
qPtnJLDKXwPbjGwu,12.853893001924249,77.6822125955259,True
qPtnJLDKXwPbjGw,12.852945159136691,77.68150104282351,True
oShyEieJtaMNzcx,12.984278991854346,77.45992838777728,False
GhaksZmuYApfPGJ,13.091710473898672,77.65826886063999,False
UipLTrhYgnSuUNV,12.98376936895381,77.71885419382423,False
xwhDKhhSKPuier,12.931321728511604,77.60081997082806,True
xwhDKRhhSKPuier,12.931976272497812,77.6015038500179,True
puFLyxiyFpMNyqT,13.072491766997596,77.5627041733568,False
KgorAYQMxDwkyjM,13.073918590029376,77.52736471003469,False
gHfivafpqEJqXBQ,12.93439879530368,77.47272989231146,False
exaHNfFwZBSwTEo,12.999453980246583,77.57890104346534,False
lMUNzlwbDIjnjDg,12.95867009109392,77.48883352420683,False
LSeYOuTdkzSbpfHi,12.874897349018193,77.65644252498227,True
LSeYOuTdkzSbpfH,12.87572031975496,77.65567253053517,True
yDtnztSHDoBbuaf,12.995370598010766,77.5547010271015,False
jTlrXCWpmImFtsV,12.926020054649614,77.60758471181674,False
MmWLvRCmjzErYMc,12.936002563249057,77.49262482110463,False
ZjHkHfOQnpKrymLh,12.87105387910704,77.45131593487388,True
ZjHkHfOQnpKrymL,12.871688995625858,77.45206155335612,True
APPjVKcTRmQXiyA,12.90061235224885,77.57321115206861,False
OchrJfvhpvzLzPf,12.89432888330542,77.54805373045349,False
RuJqdQkMroxWzCu,12.856415472184333,77.52366824234723,False
cqbdmMDEURKmIka,13.02017293679971,77.5503516828864,False
JdpauNpLTYsCEVD,12.953408973352268,77.55513752093263,False
JUUUPILWdKFybxD,13.067414365253525,77.70431785912513,False
DsWCXPKPhyFGdmA,12.882016659044636,77.67178077175288,False
MmivDzAjvlfodWK,13.003412986888147,77.6069437129671,False
EiwizZMVqmlQZJHP,12.924357047073078,77.71847934059716,True
EiwizZMVqmlQZJH,12.924329300120036,77.71752952891882,True
rbCtwuPxzvtYZRv,13.041167917696084,77.73032699521359,False
XUMAIOJLkqelyPMm,12.957712110225849,77.70886370366863,True
XUMAIOJLkqelyPM,12.958047184966382,77.70817615688286,True
SzJaIRrrDyqhIjjj,12.986234473892004,77.5048688410879,True
SzJaIRrrDyqhIjj,12.98532823259196,77.50438786862324,True
gcrJXtNxjeLbvuO,12.968657755878358,77.7371842721097,False
NGVQCjBHfzDsUP,13.05118832139008,77.46099898309261,True
NGVQCjBHfzDslUP,13.050640980599916,77.46123816007417,True
jiULRbcVMfOHkLq,12.883046082421169,77.52125059043365,False
gtgZLWTipshWuVB,12.99575657823267,77.59395370313665,False
TcOPIHemOFKIDbv,12.96252177443992,77.53081183958746,False
gyCfwFunqJGUxLM,13.08904640493956,77.47734988492276,False
kIsHEvAPidOohy,12.965188506106497,77.71934518755926,True
kIsHEvpAPidOohy,12.964476585942723,77.7195878486789,True
CWmfGDsMbtwYJQs,13.07710400026793,77.50304840893885,False
cFteHZjcULbljLsV,12.94174206209492,77.47720493592493,True
cFteHZjcULbljLs,12.941602527852258,77.47780390374602,True
CXwAUokkwUtVJnH,12.985600779030582,77.50333454812967,False
ctCtPrlIEXVbgKj,12.875348924769568,77.44587867970908,False
KCNeZzAQbHOkMMe,12.95666237696547,77.53768449722351,False
fOaAEddRDtucABq,13.0055406228573,77.59653356375522,False
RZFCeoYPMTaaAYL,12.954236419974173,77.71351942499004,False
BaKrhUvaEbgjCYx,13.054086150735484,77.67010714604322,False
GeBEROeiRxoUPlb,13.010236553649586,77.71422797777001,False
YJAIxMCdUGJKKAJ,13.010461301774468,77.69551213079764,False
JQgClmIBPXTINYk,12.981088901362394,77.65323127994927,False
pIVMlqJTbziOCJk,13.043467549235372,77.70060199728154,False
aFHefpnznbEuyLZF,13.01709858449035,77.5333725409638,True
aFHefpnznbEuyLZ,13.016653629431982,77.53260426922313,True
iMqUevIjhiPWcae,13.092614520331573,77.74194050812727,False
aNkbLHXKcoskAnv,13.026428784242302,77.5636535900109,False
uifLtdwnKPvalIls,12.886075692730747,77.47133868789668,True
uifLtdwnKPvalIl,12.886879018977153,77.47115935607638,True
DcRqFGQlwkgntel,12.945772673949245,77.66186942088822,False
XpsNVpQJnKpDEcr,13.0678747879659,77.66687429830583,False
jKoxKMSgRiSNGC,13.024116348863297,77.62157629099426,True
BjKoxKMSgRiSNGC,13.024615956326985,77.62161438918784,True
OYiqEoXxILOMgI,12.908690612438535,77.62276872091671,True
EOYiqEoXxILOMgI,12.907700950335093,77.62203420183577,True
vJnbRHbxEXRIXvI,13.024319556920396,77.56939814912322,False
uXQiYGNaqLALhXgP,12.994130697539704,77.46572708695687,True
uXQiYGNaqLALhXg,12.99401182320757,77.46642896730401,True
YwBvgguqqQGnjYi,12.930120018049797,77.73568424508787,False
pUEjFxkbuQBgoXT,13.065083161751648,77.48375760369296,False
tffFdAfvlAsJaH,12.862553459768336,77.63337510541328,True
tffFdAfvlAsJaSH,12.862789503724764,77.63410336156755,True
LfGPCnJfuCThzYKi,13.0215014344974,77.59267681475554,True
LfGPCnJfuCThzYK,13.021565240040012,77.59263290128213,True
dqBFNFGCZdqWSPw,12.991630592397572,77.70331000757292,False
SkdzYYbutnVYDfO,13.039987224653489,77.59578091117407,False
lcLvQRgQSnZcnVS,13.048013479500185,77.63656145469535,False
DvOXzfUWGiQEVGI,13.087181710791924,77.62975804805609,False
OUsWdkMzJgThoGz,13.078477737702014,77.49604674814347,False
CpaFTOJmsqhalIw,12.905711704109953,77.6610476984857,False
ZFHJUYtvorYwhq,13.075604361324716,77.51387615780304,True
ZFHJUYtvRorYwhq,13.076420784150091,77.51390729604061,True
xsXirARuPpoNGA,13.039132594897834,77.63593804419583,True
xsXRirARuPpoNGA,13.039841200394596,77.63682087648196,True
xKljddxzRncjhJa,13.081224135863172,77.55922365518944,False
roMeiCLdzRNBnKC,12.864314903631149,77.74042375791267,False
iZSQWxpIEsxrrBX,13.030255246002346,77.69101132577545,False
arLDmQIoYXVwId,12.868975810063318,77.65087143903723,True
NarLDmQIoYXVwId,12.869686293944396,77.65104185060193,True
jeywNzNzQIodERx,12.853587346828094,77.74160860236707,False
acoZjNFpbtccezIv,12.864944894989238,77.60457005395351,True
acoZjNFpbtccezI,12.864136874327734,77.60361770914855,True
TEZzvHzKKjysZID,12.971147998503264,77.66617448845408,False
mamQucdnQXuYUie,12.984619261499295,77.6070972889557,False
MkXNpYfDfagiJgbl,12.85401623894854,77.49020407215734,True
MkXNpYfDfagiJgb,12.853970545416734,77.49106853510148,True
GIqsePMKNTZeeo,12.860846416563929,77.51682676704749,True
GIqsePMKNTZieeo,12.86036728585217,77.51595460750575,True
dCKYFnbZdETZvXB,13.040325845077277,77.45788390314672,False
nQTnKWwaExCLYcg,12.862577889849945,77.68550611864124,False
mQsBkTfPsEfxljv,13.036571180765362,77.55829867423807,False
ktntYnXedFVRaEs,12.878608649384228,77.49364427435617,False
cuTaxOwwRtneHW,13.018807443037185,77.67702424715374,True
cuTahxOwwRtneHW,13.018423189603212,77.67694960503809,True
QmIJqrCJREzZlQq,12.902787909314773,77.70342063782772,False
IVPSoipVUlHVQGg,12.950938475590211,77.63844095326536,False
NNOkgDkcdTOdESh,13.008802279239118,77.51200821828225,False
gAtWFaXNhqqAWmS,13.077500828576072,77.6983124767758,False
xlalUTiRYnxGqwz,12.913517892091331,77.64203984907122,False
YVtYGJkZaaLlUsdo,12.903451868850018,77.55446185761453,True
YVtYGJkZaaLlUsd,12.903630406598726,77.5543974893145,True
dJGLpvMbFgkreXF,12.948638047152944,77.59942372924199,False
eCIYSMkpATPbMXz,13.081616170749507,77.46637985281184,False
BktKRUtlsUGoePL,12.85642438073902,77.66376075505814,False
DKKanhvLGYYDgEd,12.962366757187745,77.48991998460379,False
PmxeSyJIDVTqBlj,13.00406924652692,77.51863335691586,False
oZzyjDGmsIoXNQnY,12.870642798086363,77.51500450639206,True
oZzyjDGmsIoXNQn,12.8715823153419,77.51474436384284,True
AvftAZnmCltwPE,13.044457562631736,77.68334286627386,True
AvftAZnmCPltwPE,13.045437461280686,77.68316440268259,True
GVRcdbEzQDWnXNc,13.001548918747298,77.48580093795371,False
oGbqmTnBlKnuKqV,12.878929965855216,77.68654989288771,False
pUyBanwXXppfijm,13.04621345986842,77.53925725691131,False
chqNUQUsYcHEDl,12.89395714086732,77.64671741658996,True
chqNUQUsYcHEDkl,12.89326148732882,77.64648088923408,True
VtFqKgomptrktJs,13.086943361684298,77.59094672998845,False
DkDeUHfoMOcuJAT,12.958008506487817,77.50781506280326,False
ZrkvBhFSZJZsyyD,12.873151004249666,77.48418993492689,False
ZorKfNCtViSSuJt,12.898807178347353,77.6519486494497,False
GZsIutRHrvnzAJc,12.944669777867515,77.53030822611387,False
KBoXRlrfsdjdFEl,13.028538097215511,77.56083600763493,False
ufHisXydCVxeSzL,12.887868891186846,77.71719465679321,False
VQYRRAnwtQmfsUZ,13.08673045894069,77.481981450554,False
NKEsyrnnmQcpoP,12.999387515275153,77.6261709349557,True
NKEsyrnnmQcpoPY,12.998605566320284,77.62595365794493,True
YiIghUweNkTjyDY,13.009845772561905,77.73306508758048,False
SwIMlxawQEmROgN,12.972326714210904,77.48073587726225,False
eKSEboEodcIjvco,12.85935746394998,77.67586564957881,False
dnilDPPTZzMDdDYF,12.944863632029463,77.67047585395903,True
dnilDPPTZzMDdDY,12.945067197190712,77.6705899188201,True
UNGshQFMBHXkvkcq,12.931690535579296,77.66025313606846,True
UNGshQFMBHXkvkc,12.932233592018092,77.6594691099347,True
vwkDElsTNELfPkc,13.040388041002736,77.54632660044697,False
uSIzxhWDNooeFnv,12.966805461648622,77.60648860610014,False
TTflXqCPaeEnrPl,12.960218245981435,77.64885798114068,False
qKqbxWuKaopFsZj,13.002081179413166,77.5434281487806,False
yxQRuakfMthHgCY,13.018056794022622,77.67751461078404,False
sOcyzsCEteNoqRd,12.970510876897004,77.5775619115439,False
PXfhdBSRgpaUCpS,12.982336188598184,77.56259502427471,False
FkxlmbYAFjQHQPL,12.916558460167009,77.55576696888836,False
pNGsPvkYARQZfnQ,12.916235087828856,77.72008409521322,False
KqJPrsmcCkUcAL,13.01147433738371,77.5600333139956,True
KqJPrsmcCYkUcAL,13.011604304155542,77.55988732322443,True
xHxEQwqQnHedLPb,12.9657991751563,77.70442798172522,False
FqcVBUigPPPtiDB,13.047405548721269,77.67307481714671,False
lxFwaZoQtUfGbOR,12.89078881838449,77.47786882715813,False
MVadnbWfWVgNyTAh,13.049827415193327,77.71221042691482,True
MVadnbWfWVgNyTA,13.050321783972782,77.71302334038255,True
qzDqRRVtndAaiB,12.911009646125128,77.67473281229006,True
qzDqRRVtnmdAaiB,12.910386056366931,77.67495390375721,True
uiqGxXpxhpqPeGJ,12.897010590588176,77.68077316557276,False
MlHiBdgTnLlkxgR,12.907413707039323,77.48283375473116,False
GWNdjyEOHuYkJZU,12.87197582558435,77.69382871598792,False
UZlnrYxjIheRapC,12.989899081161584,77.6251566161856,False
DklcFCBBYGVWKOo,12.978883590387865,77.71513022291236,False
sTstqopYNunScqz,12.90399071296938,77.50083025672657,False
vVGAepKtIbqfpxp,12.908887364812736,77.5137499015171,False
aLYQXUQkJsEJTgZ,13.032420830036212,77.6472083042679,False
MiBXDvecwXUnRD,12.93718743982796,77.45188503822983,True
MiBXDvyecwXUnRD,12.93726435639017,77.45249566836287,True
LptDxxIAmssqkHS,12.894583850625438,77.51197189095646,False
fYDKJySDDAXztaA,12.99986670602511,77.64851387493849,False
JoHRKJuhaqWEMbj,12.978179383158883,77.63099850290962,False
FDxvXrFztNiOfWG,13.065936269421655,77.55309749225442,False
XGtkrtpBInzRqSU,12.983285379701211,77.70131483027254,False
UHFgcowOEoWdbngU,12.964306542017637,77.5233819143083,True
UHFgcowOEoWdbng,12.964492045232108,77.52324650508041,True
NQahRrnMLkPZYC,12.878812481655268,77.71837308697917,True
NQahRrnMLkPZYAC,12.878486893205784,77.71780143962205,True
qudwNydapJXvts,13.058764778683202,77.73715088413911,True
qudwNydapVJXvts,13.057899959468086,77.73674784925171,True
SaTUjbWuwIUyjmE,13.005511300827823,77.5083562583671,False
UjxWGvOjbgFHshK,13.02151074332082,77.50968941408982,False
FtkUbOmjdpZMeMp,13.048207688410008,77.46065866560471,False
BirhCEFVNrDPghZy,12.969115702243768,77.58280123303528,True
BirhCEFVNrDPghZ,12.968432077240577,77.5832796198038,True
rERApBIOQZpqZVs,13.05679311405321,77.69277625373809,False
bsIkuhKXOXsTdC,12.945727696611147,77.58022604091506,True
bsIkXuhKXOXsTdC,12.944830115093955,77.57926501753752,True
LBYdKusmCBCNfADc,12.96050079858729,77.57347745743152,True
LBYdKusmCBCNfAD,12.96122077541447,77.57279221070046,True
OeHxYryKYFwpzSU,12.964265854728882,77.64721857417345,False
yFawbLKGoxCdMIYs,13.07884235701701,77.47156208686756,True
yFawbLKGoxCdMIY,13.078818267059743,77.47164713222492,True
WVnWmnRcfZytwYj,13.044972033602628,77.58820135316124,False
WucfpIvdeqYdguc,13.048386537246056,77.53358442153699,False
vPnDmCdpvXDAUvp,13.034038069025774,77.57501746942118,False
qaujiCGaztVSlQH,12.930196271675534,77.6990931918966,False
nZZcGLQiClpqto,13.093613771198669,77.6567839267168,True
znZZcGLQiClpqto,13.094006237922876,77.65683935740853,True
yPjAtnhqPikYzDR,13.000120987223664,77.72429850584666,False
BqzHRvKUhJvfQYi,12.993712857603162,77.55172076491698,False
xJUxrlesBPNsBSc,13.091995675607423,77.4884043438328,False
SisJQhUIBeCtwln,12.901342161020454,77.51439358007127,False
WbqUMRGpTjYBJNH,12.870249189279305,77.61854411255689,False
rOcOwaiKADhFMlI,13.044694592174295,77.59562475245502,False
zOQxRdUSPuxLOGx,12.938328526973924,77.74266358145286,False
pMqOZiQeHtiqEmQ,12.979608420757868,77.53440249467899,False
HWmOmpJHZrlapPxn,12.92085848424414,77.68457720553411,True
HWmOmpJHZrlapPx,12.921215917678229,77.68489426228476,True
cxobFweLPeeqaio,13.023911651470817,77.51717848881223,False
PXJUNULvBSHjCf,12.855651301323356,77.7182079807586,True
PXJUNULvBSHJjCf,12.85641371959236,77.71750929230747,True
doHLSbWtoELeMhX,13.010044084293511,77.5346167774834,False
qVYAqpYORbBDrMG,12.864650712990596,77.65646094389622,False
nWHNaswBvzmAjrx,13.01447786842545,77.46341139615022,False
JNgJpOkezFVJEkC,12.958393903877182,77.538805407129,False
PnjUldYUcBZaLfy,12.897835048170696,77.64259251836936,False
QfTtAGCAqRDHZMM,12.877455590218108,77.48688574526906,False
agokBaFgEsMNCVO,13.010788366548438,77.66825835895197,False
tLEMxEXegWpGeDU,12.965529866830666,77.61786101803983,False
dMYsexBMeiQMfBo,13.03508146359448,77.66691661285519,False
PLuTDFrdOfEXSYc,12.966868832644456,77.6593731739448,False
UDHxzRzdzOEkpbP,12.974645168762825,77.46393773596303,False
HSdCWslUrXMzdxD,13.068808459906542,77.50845603674159,False
znftskLVEEGkzh,12.859247330331176,77.65919626696868,True
znftskLVnEEGkzh,12.859799454972556,77.65891091443866,True
zHXYilLhyEoEFEY,12.891582784984708,77.58972648597431,False
SQMXGhVfIlwLxKC,12.984002989648124,77.73374129398137,False
yHIKOuoWWKEpudA,13.007110097810996,77.52715005602658,False
vGGqZjERUpSfRwU,13.055269688123603,77.74244401165795,False
EkkKhZfSjlsODQ,13.051579884492387,77.74363930477944,True
EkkKhZfSjlsODJQ,13.052378764261965,77.74319937064702,True
DZQzAQyKUaGiJqr,13.062030054387307,77.67299033949139,False
aQiKnOgOpWqkjjt,12.885754238695966,77.71630196597442,False
CxwVBhbFSucBkgQ,13.036138909283013,77.46952827493773,False
YHmXrIdfVmbYKeD,12.985754272408116,77.65447192986376,False
VbgrzKnPxWNRMHT,12.988884982522736,77.62806680839968,False
hEkEPzonWtGzgrs,12.898561208570651,77.64656096351659,False
zGejGSfAgUqXHrO,12.9399803461483,77.61670159385983,False
axKNijKUEpXGkosy,13.070784730694838,77.4814354922228,True
axKNijKUEpXGkos,13.070510476712643,77.48232213174462,True
cwFvSqqmfOwasnO,13.014622360080072,77.61697042321144,False
NvyyRMwquFfZgcJI,12.962297878613786,77.58978199975711,True
NvyyRMwquFfZgcJ,12.961948217330356,77.59054726103099,True
WlsfziaTRJnqNJ,13.026951972577946,77.59567331282535,True
WlsfUziaTRJnqNJ,13.027091529356554,77.59585272939421,True
jxQsiImvSSEPpXy,12.979338009867393,77.50587194505229,False
jjUeIBtsbmkUMxc,13.000891952686624,77.47052867554459,False
nXoGAyvWSzdzCLP,12.936760172560088,77.67978072365523,False
